label,article
0,"Sa isang press conference para sa bago niyang sitcom ay inamin ng beteranang aktres na si Dina Bonnevie na hindi pa sila nakakapag usap talaga ng asawa ngayon ni Vic Sotto na si Pauleen Luna dahil para sa kanya ay “awkward” ito. Sa isang YouTube vlog na binahagi ni Vinia Vivar ay napag-usapan ang kasalukuyang relasyon ni Dina kina Coney Reyes at Pauleen. Nagpaunlak naman ang beteranang aktres na sagutin ang mga katanungan tungkol sa mga babaeng naging bahagi ng buhay ng kanyang dating mister na si Bossing Vic Sotto. Ayon kay Dina, dati naman na umano silang magkaibigan ni Coney Reyes, ang ina ni Pasig City Mayor Vico Sotto, ngunit hindi pa umano uli sila nagkaka-kwentuhan muli. "
0,"Maraming netizens ang napa-WOW sa tila hindi kumukupas na kagandahan ng dating teen star na si Antoinette Taus. Taong 1990s nang umariba ang karera sa showbiz ni Antoinette at mas kinilala pa nang ito'y gumanap bilang ""Anna"" sa sikat na soap opera noon na ""Anna Karenina"". Isa rin siya sa mga lead star ng dating drama series ng GMA na T.G.I.S. Malaki rin ang naging ambag ng tambalan nila ng kanyang ex-boyfriend na si Dingdong Dantes sa matagumpay na pagsikat noon ng aktres. Matapos lisanin ang showbiz at piliing manirahan sa ibang bansa, muling nasilayan ng kanyang mga taga-hanga ang tila hindi kumukupas na kagandahan ng dating bituin. Kitang-kita sa isang larawan na kuha sa isang beach ang blooming na blooming parin taglay ang sexy at magandang pangangatawan ng 41 taong gulang na si Antoinette.Nostalgic ang naging pakiramdam ng mga fans nito pati na rin ang iba pang mga netizens dahil sa mga ibinahagi niyang pictures sa social media. Nagbunga ito ng pananabik mula sa kanyang mga taga-subaybay at tila may lumutang na katanungan mula sa karagatan. Magbabalik na ba ito sa showbiz? Wala namang balita ukol dito pero kung ito'y mangyari man ay siguradong bukas palad na tatanggapin ng mga fans ang kanyang pagbabalik. Sa ngayon ay abala si Antoinette bilang isang UNEP Goodwll Ambassador at Founder ng isang non-profit organization na CORA Philippines. Ang CORA o Communities Organized for Resource Allocation ay hango sa pangalan ng yumaong ina ni Antoinette. Dahil mabuting adhikain nito ay hinirang ang aktres bilang National Ambassador for the Philippines noong 2019. Full support din ito sa mga gig ng kanyang kapatid na DJ at dati ring child actor na si Tom Taus Jr."
0,"Sarap sana maging bata! At kung maaaring maibalik lang sana ang panahon, tiyak marami ang mas gugustuhing bumalik sa pagiging musmos ulit. Walang iniisip na problema at malayo sa magulong sitwasyon ng mundo. Wala rin sa kanilang kaisipan ang napakarami at malaking responsibilidad sa buhay. Tanging paglalaro, at puro kasiyahan lang ang nasa isip. Walang bigat, at napakagaan ng mga isipan. Ganito rin sana kasaya ang naranasan ng lahat ng mga batang paslit. Sa isang viral post, kabaligtaran ang nararanasan ng dalawang bata sa bigat na kanilang pinapasang mga paninda na inilalako nila sa mga karatig lugar upang kumita at makatulong sa magulang. Sa post ni Corsenio Podador Inoferio, naantig ang kanyang puso nang makita ang maagang pagsisikap ng mga bata na binabaybay ang mahigit 34kilometers na layo para lang maraming madaanang lugar upang maipagbili ang kanya-kanyang pinapasan na batya na puno ng mga gulay. ""If you need an inspiration to keep going in life, ito po! 🥺 ""Mga bata from Canlawig, Maragusan, nakita ko sila dito sa Nabunturan, naglalako ng gulay,"" Ayun pa kay Corsenio, ganitong mga edad ng mga bata ang dapat ay nakikita nating nakikipaglaro at masayang nakikipaghalobilo sa mga kapwa nila bata, ngunit sa kanilang murang edad ay tila nalaktawan nila ang pinakamasayang bahagi ng buhay. ""Imbes na maglaro kayo at i-enjoy ang inyong pagiging bata, ang aga niyo namulat at humarap sa reyalidad ng buhay,"" Bakas sa mga mukha at katawan ng dalawang bata ang pagod at bigat ng kanilang pinapasan. Sa kanilang pagiging bata ay pasan na nila ang responsibilidad sa buhay. ""Balang araw, magtatagumpay rin kayo basta mag-aral kayo ng mabuti. Ipagpatuloy niyo lang ang inyong sipag at pagsisikap. Mag-ingat sana kayo sa inyong paglalakbay,"" Marami ang mga nahabag at humanga sa pagpupursige ng mga bata kahit pa sa kanilang murang edad ay kayod kalabaw na. May mga netizens din na nakapansin sa dalawa, at kung minsan ay inaabot na daw ng gabi ang dalawa sa kanilang paglalako at hindi umano ito umuuwi hanggat hindi nila nauubos ang mga paninda.

"
0,"Naaalala nyo pa ba ang Mara Clara child star na si Agata Tapan? ito na pala ang nangyari sa kanyang buhay ngayon matapos magdesisyong iwan ang kanyang karera sa mundo ng showbiz. Si Agata ay isa sa mga naging child star noon na sumikat sa mga manunuod noong dekada nobenta dahil sa kanyang angkin na galing pagdating sa pag-arte sa harap ng kamera. Matatandaan na si Agata ay unang nakilala nang napabilang ito sa isang TV series ng ABS-CBN na Mara Clara na talaga namang kinagiliwan ng mga manunuod. Dito ay ginampanan niya ang ang role ng batang si Denise at nakasama niya sa palabas na ito ang mga pangunahing beteranang aktres na sina Judy Ann Santos at Gladys Reyes. Maraming manunuod ang napahanga ni Agata dahil sa natural at husay nitong umarte sa harap ng kamera at dito na nga nagumpisang umangat ang kanyang karera sa pag-aartista. Dahil nagustuhan ng mga manunuod si Agata ay dito na nga nagsimula ang pagbuhos ng proyekto sa kanyang karera at nabilang sa ilang pelikula at palabas katulad ng Trudis Liit, Sineskwela, Once Upon a Time, Kahit Minsan Lang at maraming pang iba. Ngunit sa paglipas ng panahon ay matagal na hindi nagpakita sa harap ng kamera si Agata at marami sa kanyang mga taga-hanga ang nagtatanong kung nasaan na nga ba siya at kung ano na ang nangyari sa kanyang buhay ngayon. Biglang huminto ang dating child star sa kanyang karera at maging ang kanyang mga kakilala sa showbiz ay wala rin ideya kung saan na nga napunta si Agata ngunit lingid sa ating kaalaman ay ipinagpatuloy pala nito ang kanyang pag-aaral dahilan ng kanyang pagkawala sa mundo ng showbiz. Ayon sa pananaliksik ay nakapagtapos si Agata ng kolehiyo na kumuha ng kursong AB Communication at sa katunayan nga ay isa na siya ngayong Business Development Analyst sa ANC at nagtatrabaho bilang FWD Financial Wealth Planner. Napag-alaman din na ang batang aktres na cute na cute noon na si Agata ay mayroon na rin sariling pamilya ngayon dahil ikinasal na ito at nabiyayaan ng isang anak na babae. Iniwan man ni Agata ang kanyang buhay sa pagiging artista ay masaya naman niyang natagpuan ang kaligayahan sa piling ng kanyang asawa at anak. Talaga nga namang hindi lang galing sa pag-arte sa harap ng kamera ang ipinamalas ni Agata dahil pinatunayan din nito na kahit na anong karera ang kanyang tahakin ay kanya pa rin ipapakita ang kanyang talino at galing na nasa kanya nang pagkatao.
"
0,"Isa sa mga pinakamalaking parte ng tagumpay ng isang estudyante ay ang paggabay at pagbahagi ng karunungan ng  mga guro. Sila ang katuwang ng mga magulang sa paghulma ng kanilang mga kaisipan tungo sa kanilang magiging kinabukasan. Tinagurian rin silang mga pangalawang magulang hindi lang dahil sa kanila ipinagkatiwala ang magiging kaalaman ng mga estudyante, kundi dahil marami sa mga Guro mula pa noon, hanggang ngayon ang tunay na may malasakit para sa pangarap ng mga mag-aaral. Umani ng nag-uumapaw na papuri at paghanga mula sa mga netizens ang isang college professor mula Samar State University na si Andres Basa Sequito dahil pagiging mabuti at nakapa-maintindihing guro nito sa lahat ng kanyang mga estudyante. Sa trending video post ni Ezza Fatima Leonor Permaci, makikita na habang abala ang lahat ng mga estudyante sa pagsagot ng exams, karga at inaaliw-aliw naman ni Prof. Sequito ang isang batang sanggol na anak ng isa sa kanyang mga estudyante. ""The moment when one of his students bring a baby to the class and wanted her to focus on the exam,"" Imbes na isiping makakaistorbo lamang para sa kanyang pagtuturo ang pagdadala ng anak sa klase, nagpresinta pa umano ang guro na siya na ang bahala mag-alaga sa bata upang makapag focus ang ina nito sa pagsagot ng kanilang exam. ""He is not only imparting knowledge to his students, but also giving the full understanding, kindness, and love as a second parent,"" saad ni Ezza ""Di lang siya magaling mag turo, tutulungan kapa mag tiwala, wag sumuko at abutin ang pangarap mo,"" dagdag nito. Ayon pa sa mga naging estudyante at kasamahan ni Sequito sa pagtuturo sa unibersidad, kilala nila ito na magaling, mabait, jolly at cool sa klase. ""Good Job! He really do that during our college days. Siya rin nakarga kay Liam ,Zia and Xian na mga anak ko. Dinadala niya sa kanyang office. Thank you and salute to you always Sir!"" pagpapasalamat ng dating estudyante ni Sir Sequito. Mas lalo pa siyang hinahangaan dahil sa kanyang malasakit at taos pusong kabutihang ipinapakita sa kanyang mga estudyante kahit pa man na mayroon din siyang matinding pinagdadaanan sa kanyang personal na buhay dahil sa pakikipaglaban ng misis nito sa isang malubhang sakit. "
0,"Labis ang pagsisisi ngayon ng isang engineer na hiniling na itago ang kanyang pagkakakilanlan. Hindi na kasi nito napigilang ibahagi ang kanyang karanasan dahil sa sobrang pagkadismaya. Humihingi ito ngayon ng payo dahil hindi na nito alam ang kanyang gagawin, parang gusto ng sumuko at halos gabi-gabi ng hindi makatulog sa kakaisip sa issue na nangyari sa  kanilang dalawa ng kanyang live-in partner. Ang kanyang misis ay isang call center agent at meron silang anak. Ayon sa engineer na mister, kung susumahin ang kanilang kabuuang sahod sa isang buwan ay aabot ito sa P50k. Pero dahil madalas ang kanyang overtime ay tinatayang hihigit pa ito sa P70k o P80k sa isang buwan. Dahil sa nakagawian natin na si misis ang kumander, ipinagkatiwala nito sa kanya ang pagbabadyet at mula pa noong kasagsagan ng pandemya ay ito na ang pinapahawak niya ng kanyang ATM. Pero makalipas ang isang taon, kahit pa may kalakihan ang pinagsamahang sahod nila sa isang buwan ay wala silang naipon. Sobra sobrang gastos sa pagkain at halos araw-araw na delivery mula shopee ang itinuturo nito kaya wala silang naipon. ""wala po kaming savings as in 0php savings po kami dahil everyday may shopee po nadumadating sa bahay namin para sa anak namin minsan naman nag oover meal kami kumbaga takaw tingin lang kaya hindi po kami nakakaipon."" ani engineer. Dahil dito, binawi niya kay misis ang ATM at ipinaliwanag ang kagustuhang maging masinop at matalino sa paggastos para sa kanilang kinabukasan. Hindi na rin niya pinakielaman ang sweldo ni misis, bonus na lang aniya kung magbibigay ito. ""Nilagay ko po sa alkansya yung perang naiipon ko at hindi ko po nilihim sa kanya dahil inexplain ko para sa future namin yon at bubuksan by December. After 6months nakapag ipon po ako ng 100k sa alkansya."" Habang nag iipon si engineer ay may nadiskubreng investment ang kanyang live-in partner. Ngunit kahina-hinala ang set-up nito kaya hindi siya pumayag. Ngunit naging mapilit ang babae kaya pinayuhan niya ito na mag-invest lang ng naayon sa tama. Tama ang hinala ni engineer, isa itong investment scam at nabiktima sila. Pero ang malala pa dito ay ng malaman niyang P50k ang ininvest ng kanyang partner. 30k na salary advance at ang 20k naman ay inutang sa bumbay. Gaya ng inaasahan ay nagalit ito, parang hindi pinakinggan ang payo niya ng mag-invest ng naayon sa tama, yung halaga lang na kaya mong mawala. Gayunpaman, hindi nito hinayaan na sobrang manlumo sila sa nangyari at tinulungan ang live-in partner na makabawing muli. ""Pero after nong galit niredeem ko agad yung confidence nya by sending  support mental, emotional, and financial. Dahil nakakadown nga naman na ma scam."" ""Kaya binayaran ko po yung utang nya sa bumbay na 22k ng cash dahil kung hindi, tutubo po ng 28k in 3months and yung hatian namin sa bills ako muna nag shoulder lahat."" Dumating sa punto na kinailangan na ni engineer ang pera kaya naisipan nitong buksan na ang kanyang alkansya. Ngunit pilit na pinipigilan ito ng partner dahil nahihiya na daw ito sa kanya dahil sa kapalpakang kanyang nagawa. Pero desidido na ang engineer na tuluyan ng buksan ang alkansya upang sa ganun ay matulungan din si misis na mabayaran ang salary advance nito. Tutal ay may 84k naman itong inaasahan na ipon sa loob ng kanyang alkansya.

Dito na nangyari ang mas nakakapanlumong tagpo. Laking gulat nito nang makitang P39k na lang ang laman ng alkansya.

""Kaming dalawa lang po ang nakakaalam ng alkansya na yon. Kaya alam ko sya po ang kumuha, I feel so betrayed."" Ito ang pahayag ng dismayadong engineer.
"
0,"Likas sa mga magulang ang gawin ang lahat para sa pamilya lalo na sa mga anak. Lubos na kasiyahan ang hatid nito sa kanila sa tuwing naibibigay ang mga pangangailangan ng pamilya. Bilang isang responsableng magulang, pipilitin nilang mapasaya ang kanilang mga anak sa kahit anong paraan. Kaya naman marami ang naantig sa mga litratong ito ng kumalat sa social media. Larawan ng isang mabuting tatay ang nag-viral habang bumibili ito ng manika sa isang tindahan. Ang ama ay halatang galing pa sa trabaho bilang isang constuction worker dahil kitang kita ang bakas ng semento sa mga paa nito. Tulad ng isang magulang na sabik na sabik bilhin ang isang laruan para sa anak ay halatang hindi na nito alintana ang dungis ng katawan at nagmamadali na itong bilhin ang manikang laruan. Marahil ng dahil sa bilis ng pangyayari ay hindi na rin nabigyan ng pagkakataon ang kumuha ng litrato para kilalanin ang naturang tatay sa larawan. Ngunit ang tagpong ito ay sinasabing nangyari daw sa isang bayan sa Tambang, Tinambac Camarines Sur. 75 pesos ang nakunang halaga ng biniling manika. Murang mura lang ito para sa iba kung tutuusin, pero makikita mo sa matamis na ngiti ng ama na galing sa puso at matinding hirap sa trabaho ang katumbas ng halagang ito. ""Kahit na maliit na halaga lang kinikita ko, basta nakakakain ang mga anak ko at naiibigay ko mga gusto at pangangailangan nila, daig ko pa po nanalo sa lotto"" pahayag ng ama. Umantig ito sa puso ng maraming netizen at umani ng kaliwa't kanang papuri at paghanga ang tatay sa litrato. Isa nanamang bata ang siguradong matutuwa pag uwi sa bahay nang tila nagmamadaling ama. Isang inspirasyon at magandang halimbawa na ang tunay na kasiyahan ay hindi natutumbasan ng kahit anong halaga.
"
0,"Madalas ay talagang pinaghahandaan ng mga magulang ang ika-unang kaarawan ng kanilang anak. Karamihan ay ginagayakan ito ng isang engrandeng party. At pag sinabing party, nariyan ang party set up tulad ng backdrop, balloons, table and chairs, cake at food catering service. Karaniwan ay kumukuha na lamang ng party organizers na sila na mismong mag-aasikaso ng lahat para nga naman maka-bawas na sa aasikasuhin at pagod ng celebrants.
Ngunit paano kung sa araw mismo ng kaarawan ay biglang nagkaroon ng problema sa event organizer na inyong inarkila? Paano kung akala mo ay inihanda na nila ang lahat ngunit pagdating ng mismong araw ng selebrasyon ay wala kang maihahain sa inyong mga bisita dahil hindi dumating sa tamang oras ang pagkain na inyong inorder? Sa kasawiang-palad ay nangyari ito sa isang netizen na nagngangalang Ben Ramolete, kaya naman sa kanyang pagkadismaya ay kanyang ibinahagi sa social media ang hindi magandang karanasan sa isang catering service na kanilang na-booked online.Ani Ben, ibinahagi niya ang pangyayaring iyon para ma-inform at mabigyan ng babala ang netizens, nang hindi na maulit pa ito sa iba. ""You can judge me all you want, pero I am sharing this para ma-inform kayo so that you don't make the same mistake that I did."" aniya."
0,"Noong taong 2021 ay nagsalita ang dating asawa ni Majorie Barreto at aktor na si Dennis Padilla tungkol sa kanilang paghihiwalay na ayon naman sa huli ay kasalanan niya. Ang pag-amin na ito ni Dennis ay kanyang ginawa sa isang vlog noon ng panganay na anak niyang si Julia Barreto. Kabilang sa mga dating magkarelasyon sa Philippine Showbiz Industry sina Marjorie at Dennis at taong 1997 nang magpakasal ang noo’y magkasintahan. Si Marjorie na may isang anak sa dati niyang karelasyon samantalang si Dennis naman ay kasal na umano noon ngunit hindi opisyal – ang dalawa ay nagmahalan at bumuo ng pamilya. Ang pagsasama nina Marjorie at Dennis ay nagbunga ng tatlong mga anak na sina, sina Julia Barretto, Claudia Barretto, at Leon Barretto. "
0,"Iba-iba ang mga dahilan at kwento ng karamihan sa pagtalikod nila sa kanilang mga pangarap, para sa iba marahil dahil sa hikahos sa kailangang suportang pinansyal mula sa mga magulang.  Ang iba'y dahil maagang nakapag-asawa at nagkaroon na ng mga anak, kaya't imbes na ang pagtatapos ang aatupagin, iginugugol nalang ang lahat ng oras sa pamilya. Walang makakahadlang sa kanyang kagustuhang matuto at makapagtapos, ito ang kahanga-hangang kwento na inupload ng isang mabuting Guro na si Tricia Anne Ureta Manlanat tungkol sa kanyang Grade-9 student mula Progreso Village National High School sa Barangay Vista Alegre, Bacolod City. Dahil sa kabila umano ng pagiging ina nito, mahirap man ang sitwasyon ngunit para sa kanya maraming paraan ang pwede niyang gawin para lang hindi siya makaliban sa klase. ""I have a student na may baby na at an early age (who are we to judge). May class sila 10:30, 9:30 pa lang, pumunta na ang guard sa amin telling us na may grade 9 student daw na papasok pero may dalang bata. Baby pa talaga."" Kasa-kasama niya ang ilang buwan pa lamang na anak sa pagpasok sa paaralan. Tunay na inspirasyon ang kanyang ipinakitang tapang at dedikasyon sa pag-abot ng pangarap, hindi lang para sa sarili, pati na sa kinabukasan ng kanyang anak. ""Sabi niya “Ayoko ko po Ma'am umabsent”. ""Dito mo talaga makita na dedicated talaga ang estudyante  kahit pa ganyan ang sitwasyon niya. At makikita mo din na may will siya na i-continue ang pag-aaral niya for her abd her child's future,"" Umani rin ng mga positibong reaskyon ang kabutihang ipinamalas ni Manlanat at mga kasamahan nitong guro dahil hindi sila nag-atubiling alagaan ang sanggol para makapag-concentrate ang ina nito sa pag-aaral. Ito'y patunay na hindi lang sila basta mga guro lamang, sila'y tunay na mga pangalawang magulang ng mga bata na katulad ng mga magulang, wala silang ibang hangad kundi ang kabutihan at ang kinabukasang kahaharapin ng kanilang mga estudyante. Kamakailan lang, kaliwa't kanan na ang mga reklmao na natatanggap ng mga guro mula sa mga magulang tungkol sa usaping pagbibigay disiplina ng mga guro sa kanilang mga anak. "
0,"Inamin ng aktres na si Julia Barreto sa isang panayam kay Karen Davila na sila ay hindi na nag-uusap ng kanyang ama na si Dennis Padilla. “I’ll be very honest. We have not spoken and it’s because there’s just so much fear inside me. I’m just really scared,”  ang hayagang pag-amin ni Julia Pinaliwanag ng anak ni Marjorie Barreto na naging cycle na ng relasyon nilang mag-ama ang pag-aayos at kalaunan ay magkakasakitan na naman muli. Gusto muna ni Julia na huminga muna sa gaanong sitwasyon. “And you know, I just want to kind of huminga lang muna from that cycle,” ani Julia Ngunit aniya, patuloy niyang pinagdadasal na magkaayos sila muli ni Dennis sa tamang panahon.
Ayon pa sa aktres, hindi naman pagpapatawad ang dahilan kung bakit hindi sila nagkakaayos ng ama, kundi ang kalimutan ang mga masasakit na mga pangyayari  “I think it’s not difficult for us to forgive. But it’s difficult to really just… It’s not the forgiveness, it’s to forget. It’s also just, there’s a lot of fear because I don’t know what’s gonna happen. But forgiveness, of course, definitely. * That’s for my own peace of mind, di ba?  Hindi ko ipagkakait ang forgiveness but I’m just not that ready. There’s just been so much pain over the years since I was young. So parang I got tired of the same thing.” Giniit ni Julia, kailangan niya ng higit na pagmamahal at proteksyon mula sa ama. "
0,"Minsan ba ay binalak mo na o nasubukan mo nang gumawa ng milagro sa loob ng sinehan sa pag-aakalang walang nakakakita sayo? Kung oo, oras na para alalahanin mo kung ano ang ginawa mong iyon dahil baka gustuhin mo na lang lumubog o biglang maglaho ngayon sa kahihiyan matapos ang isiniwalat ng isang staff sa sinehan. Akala ng ilan, walang makakapansin sa kahit anong gawin nila palibhasa madilim sa lugar na ito, lalo na sa mga medyo tago na pwesto. Ang hindi nila alam, lahat ng galaw ng mga tao sa loob ng sinehan ay malinaw na nakikita ng mga nagtatrabaho dito — ito ang isiniwalat ng babae na nagtatrabaho sa isang movie theater. Sa nagviral na Tiktok video ng isang user na si @no1headache, ni-reveal ng naturang staff na may mga nakatagong CCTV sa loob ng mga sinehan at nakikita nila ang lahat nang mga pinaggagagawa ng mga manonood habang pinapalabas ang buong pelikula. Ang uri ng CCTV camera na ito ay may night vision capability umano na kayang kaya makita ng malinaw ang bawat galaw o pangyayari sa paligid kahit sa madilim na lugar ito nakatutok. Kasama ng kanyang caption na “We see everything”, ang Tiktok video niyang ito ay umabot na sa 16.5 million views. Aniya pa sa nasabing TikTok video, “When people come to the cinema with their sneaky link to do the nasty”, pagkatapos nito ay biglang pag-zoom nya sa security footage na nagpapakita nang live images sa loob ng sinehan. Sa comment section naman ay ipinaliwanag din niyang, “We also have night vision goggles so we’ve seen it all.” Samantala, isa ang sinehan sa mga nakaugalian na ng karamihan sa atin na puntahan para makipag-date. Kaya naman hindi na lingid sa atin na ang oras na ito ay ginagamit nang ilan upang gawing oportunidad kung saan sila maaring maglambing sa kanilang girlfriend o boyfriend, isang halimbawa na dito ay ang paghahawak-kamay. Ang iba ay nagagawa pang maka-score ng pasimpleng halik. Marahil ay dahil kahit hindi man ganun ka pribado ang lugar ay hindi rin naman ito ganoon ka-bulgar, kaya naman nagkakaroon sila ng lakas ng loob para sa PDA o Public Display of Affection. Hindi naman makapaniwala ang ilan sa mga cinema goers, matapos nilang makita ang video na ito. Narito ang ilan sa kanilang mga komento: “I’m just concerned because I’ve been throwing popcorn at the back of people’s heads for fun.” “You’re telling me the time I snuck in a large pizza they’ve been watching me eat???” Samantala, may iba namang natuwa at nagkomentong, “This is actually good to know in case of emergencies. I honestly had no idea, I thought you could get away with murder in there lol.”


"
0,"Isa sa pinamagaling na kontrabida at komedyante noong araw si alyas ‘Buwaya’ na naging bahagi ng napakaraming pelikulang Pilipino. Masasabing napakahusay ni Joaquin ‘Buwaya’ Fajardo sa kanyang mga karakter sa pelikula na kanyang ginampanan sa mga paboritong palabas noon, kung saan siya ay madalas na gumaganap bilang isang kontrabida na talaga namang kakainisan mo. Ang alyas daw na ‘Buwaya’ ay binansag sa aktor dahil sa kakaibang porma ng kanyang mga daliri sa kamay. Si Buwaya ay isa sa madalas na kasama noon sa mga pelikula nina Tito, Vic, and Joey na sikat na sikat noon sa pagpapatawa. Noong nagsisimula pa  daw lamang si Buwaya ay maliliit na role lamang daw ang ginagampanan niya. At ang kauna-unahang pelikula na kanyang kinabilangan ay ang ‘Divina, Diyosa ng Apoy’ noong 1961. Bagama’t maliliit na role lang ang kanyang mga ginagampanan noong una ay hindi tumigil si Buwaya at mas lalo pang nagpursige dahil naniniwala siya na balang araw ay makikilala rin siya sa industriya. Noong 1962 ay nabigyan siya ng maliit na papel para sa isang international movie na pinamagatang ‘Samar, The Gateway to Hell’ kung saan siya ang gumanap bilang isang sundalong Espanyol.* Taong 1966 naman ay napasama uli si Buwaya sa isang malaking international na pelikula na ‘Ambush Bay’. Dito siya napansin ng mga bigating production companies at mga artista sa kanyang henerasyon. Dito na nagsimulang mamayagpag ang pangalan ni Joaquin at naging sunod-sunod din ang offer sa kanya sa mga pelikula. Napasama pa nga daw noon si Buwaya sa sampung pelikula sa loob lang ng isang taon dahil sa kanyang husay, mapa-komedya man o aksyon. Ilan sa mga malalaking pelikula na kanyang kinabilangan ay ang Facifica Falayfay noong 1969 na pinagbidahan ng Comedy King na si Dolphy, Crocodile Jones ni Vic Sotto, Starzan na pinagbidahan naman ni Joey de Leon, Ang Padrino ni Fernando Poe Jr., Pido Dida ni Renequistas at Kris Aquino, at napakarami pang iba. At sa loob ng tatlong dekada niya sa industriya ay napabilang siya sa 261 na pelikula. Ang kanyang huling pelikulang nagawa ay ang Ali in Wonderland noong 1992 bilang si Lizardo na pinagbidahan ni Joey de Leon at Ogie Alcasid. Natapos pa niya ang pelikula ngunit hindi na napanood pa muli dahil siya ay sumakabilang buhay ng Disyembre 28, 1991 sa edad na 53 dahil umano sa isang karamdaman. "
0,"Si Luis Salvador o kilala rin bilang Lou, Chipipoy, o Van Ludor ay ipinanganak sa Tacloban, Leyte noong Ika-7 ng Hulyo, 1905. Ang kaniyang ama ay isang Espanyol samantalang ang kanyang ina ay mestisang Aleman. Sa edad na 17 ay nakitaan agad si Lou ng galing sa paglalaro ng basketball. Hanggang sa nasama siya sa Philippine National Basketball Team sa ating bansa. Noon ay sikat na sikat ang Far Eastern Games na isa sa pinakaunang international competition sa kasaysayan. Tatlong bansa lamang ang naglalaban-laban sa kompetisyon. Ito ay ang Republic of China, Empire of Japan at Republika ng Pilipinas. Ang basketball ay isa lamang sa walong sports na pinaglalabanan ng tatlong bansa. Sampung seasons lang daw ang itinagal ng palarong ito na ginaganap kada dalawang taon dahil na rin sa pagputok ng digmaan. Sa sampung tournament sa larangan ng basketball, siyam na beses nakuha ng Pilipinas ang gintong medalya at isa ay silver. Taong 1921 tinalo ng China ang Pilipinas sa gold medal match, ito ang nag-iisang talo ng ating bansa noon. Subalit sa sumunod na palaro taong 1923 makalipas ang dalawang taon, napakatamis na paghihiganti ang ipinalasap ng Pilipinas laban sa China. Ilan pa sa mga kilalang anak ni Lou ay sina Alona Alegre, Mina Aragon, Ross Rival, Juan Miguel Salvador, Emil Salvador, at Jumbo Salvador. Ang kanyang mga apo naman na pumasok sa showbiz ay sina Maja Salvador (anak ni Ross Rival), Jobelle Salvador (anak ni Leroy Salvador), Janella Salvador (anak ni Juan Miguel Salvador) and Ethan Salvador (anak ni Emil Salvador)."
0,"Isang beteranong aktor na madalas ay kontrabida o tiwaling pulis at minsan naman ay gumanap din bilang kapatid ng Fernando Poe Jr. Ano na nga ba ang nangyari sa sikat na aktor noon na si Zandro Zamora? Sa loob ng higit apat na dekada ay napakarami nang naging role ni Zamora sa pelikulang Filipino na umabot na sa higit-kumulang 200. Masasabing napakahusay ng aktor ni Zamora sa kanyang mga pagganap lalo na kung bilang isang pulis na tiwali sa batas. Si Zamora ay ipinanganak noong Disyembre 5, 1951. Siya ay mas kilala sa pagiging kontrabida ngunit siya ay nagsimula pala sa pagiging extra sa pelikulang Robina na pinagbidahan nila Gina Alajar, Gloria Romero at Luis Gonzales.  Kalaunan ay naging leading man si Zamora ni Vilma Santos sa pelikulang Darna noong 1975. Ngunit bago pa man siya naging kontrabida sa mga aksyon ay gumanap muna siya sa sexy movies.* At dahil dito ay napansin ang kanyang matikas na tindig at magandang pangangatawan kaya naman ay napansin siya para gumanap sa mga action movies na talaga namang patok noon sa masang Pilipino. Ilan sa kanyang malalaking pelikula ay ang Ang Probinsyano, Eseng ng Tondo, Isang Bala ka Lang, Birador, Totoy Hitman, Alyas Ninong, at maraming pang iba. At ang pinaka-tumatak sa mga manonood ang kanyang pagiging tiwaling pulis, siguro dahil ito rin ang kadalasang karakter niya noon sa mga pelikula. Dahil unti-unting humina ang klasikong mga pelikulang pinoy noon pagpasok ng bagong milenya ay iniwan na din ng aktor ang pag-aartista at nanirahan sa Amerika kasama ang kanyang pamilya. Kamakailan umano ay bumalik ng bansa si Zamora kasama ang pamilya para pumasyal sa mga sikat na lugar sa bansa. Ang minsang kinaiinisan natin noon ay tahimik nang namumuhay bilang isang normal na mamamayan kasama ang kanyang mga mahal sa buhay."
0,"Sa Facebook post ni Nongying, pagsakay niya ng taxi pauwi sa kanilang bahay ay napansin niyang may kausap ang driver sa cellphone habang nagmamaheno. Napakabagal rin daw ng andar ng taxi na halos 40 km/ph lamang. Kahit medyo naiinis si Nongying ay hinayaan na lamang niya ang driver at piniling kumalma. Maya-maya ay ibinababa na nito ang telepono at bigla siyang kinausap. Ayon kay Nongying, nakiusap raw ang driver sa kanya na i-check ang tangke ng oxygen sa likod ng kanyang upuan kung mayroong bubbles. Dito na na-curious ang netizen at sinimulang makipag-kwentuhan sa taxi driver. Kinilala ang taxi driver na si Sumeth Singpun, 49-anyos. Si Sumeth ay nagtitiis sa iba’t ibang karamdaman kabilang na ang sakit sa kidney kaya kailangan nito ng dialysis. Malabo rin daw ang kanyang mga mata kung kaya’t mabagal ang kanyang pagmamaneho. "
