label,article
1,"COTABATO CITY, Philippines — Sumuko sa pulisya ang dalawang suspek sa pananambang at lubhang pagkasugat ng isang 28-anyos na doktora habang nagmamaneho ng kanyang kotse sa isang bahagi ng highway sa Buluan, Maguindanao del Sur mahigit isang linggo na ang nakalilipas. Mismong mga kamag-anak at ilang local officials ang naghatid nitong Miyerkules kay Edzra Espadera Tangcuangan at isang kasabwat na hindi na pinangalanan dahil isang menor-de-edad sa Buluan Municipal Police Station matapos makumbinsing panagutan ang kanilang ginawang pag-ambush nitong Pebrero 3 sa biktimang si  Sharmaine Ceballos Barroquillo, isang doctor sa Sultan Kudarat Provincial Hospital sa Isulan, Sultan Kudarat. Magkahiwalay na kinumpirma nitong Biyernes nila Col. Roel Sermese, police director ng Maguindanao del Sur, at ni Bangsamoro region police director Brig. Gen. Allan Nobleza ang pagsuko ng dalawa sa Buluan Municipal Police Station at kusang-loob na pag-amin sa kanilang pag-ambush kay Barroquillo na maselan ang mga tinamong mga tama ng bala at kasaluku­yang nasa isang pagamutan pa. Sakay si Barroquillo ng kanyang kotse ng pagbabarilin nila Tangcuangan at dalawang mga kasabwat, isa sa kanila pinaghahanap pa ng mga kasapi ng Buluan MPS at mga operatiba ng Maguin­danao del Sur Provincial Police Office. Ayon sa dalawang sumukong suspek, nais nilang agawin ang sasakyan ng doktora at iba pang mga gamit, alahas at perang dala nito nang kanilang tambangan sa isang bahagi ng highway sa Buluan, kabi­sera ng Maguindanao del Sur."
1,"GANGWON, South Korea — Si freestyle skier Laetaz Amihan Rabe ang tatayong flag bearer ng Pilipinas sa parada ng mga atleta sa opening ceremony ng 4th Winter Youth Olympic Games sa Gangneung Oval and PyeongChang Dome. “Her event comes a few days later so she will be very able and available for the flag-bearing chores,” ani Philippine Olympic Committee (POC) President Abraham “Bambol” Tolentino na dumating dito kasama si secretary-general Wharton Chan. Solong paparada ang 14-anyos na Switzerland-based Filipino dahil sa Sabado pa ang dating ng 16-anyos na si Peter Groseclose, habang sa Enero 25 naman si cross country skier Avery Balbanida. “Her initial reaction when I passed the message that she’s the flag-bearer were her super big eyes, her jaw dropping,” sabi ng ama ni Amihan na si Ric. “She’s astounded and she asked how to wave best.” Sasalang si Rabe sa kanyang unang event na women’s slopestyle sa Miyerkules at sa big air sa Enero 28 sa WelliHilli Park Ski Resort sa Hoengseong. Sa Linggo naman kakampanya si Groseclose sa 1,000 meters at sa Lunes sa 500 meters. Inaasahan ang pagdating ni Balbanida kasama ang kanyang amang si Voltaire para sa kanyang event sa Enero 29 at 30 sa Alpensia Biathlon Center."
1,"LOS ANGELES — Humakot si Anthony Davis ng 28 points, 12 rebounds at 9 assists sa paggiya sa La­kers sa 127-110 paggupo sa Dallas Mavericks. Kumolekta si LeBron James ng 25 points, 8 rebounds at 8 assists para sa ikaapat na panalo ng Los Angeles (21-21) sa huling anim na laro habang may 29 markers si D’Angelo Russel. Nagposte si Luka Doncic ng 33 points, 13 rebounds at 10 assists para sa kanyang pang-pitong triple-double sa season at ika-63 sa kabuuan sa panig ng Dallas (24-18). Mula sa 55-53 halftimea lead ay kinuha ng La­kers ang 62-59 abante sa third quarter kasunod ang inihulog na 27-8 bomba tampok ang 10 points ni Russell para iwanan ang Mave­ricks. Sa Detroit, humataw si Anthony Edwards ng 27 points para giyahan ang Minnesota Timberwolves (29-11) sa 124-117 paggiba sa Pistons (4-37). Sa Boston, humataw si Jayson Tatum ng 24 points sa 117-98 pagpapabagsak ng Celtics (32-9) sa San Antonio Spurs (7-33). Sa Cleveland, umiskor si  Donovan Mitchell ng 31 points sa 135-95 pagrapido ng Cavaliers (24-15) sa Giannis Antetokounmpo-less Milwaukee Bucks (28-13). Sa New York, umiskor si Julius Randle ng 31 points kasunod ang 30 markers ni Jalen Brunson sa 109-94 panalo ng Knicks (24-17) sa Houston Rockets (19-21). Sa Atlanta, isinalpak ni Dejounte Murray ang isang 17-foot jumper sa pagtunog ng final buzzer sa 106-104 pagtakas ng Hawks (17-23) sa Orlando Magic (22-19). Sa New Orleans, kumo­lekta si Brandon Ingram ng triple-double na 28 points, 10 rebounds at 10 assists sa 132-112 pagpulutan ng Pelicans (25-17) sa Charlotte Hornets (8-30)."
1,"MANILA, Philippines — Ang bagong ligang Philippine School Athletic Association (PSAA) ang gagabay at magbubukas ng oportunidad para sa mga kabataan na maabot ang pangarap na makasama sa Philippine Team at makalaro sa professional league. Sinabi ni PSAA founder at commissioner Fernando Arimado na bukas ang liga sa lahat ng eskwelahan na nagnanais mapataas ang kalidad ng programa sa sports at mabigyan nang pagkakataon ang kanilang mga estudyante na makalaro sa de-kalidad at orga­nisadong liga. “Matagal na po tayong organizer sa basketball league. Iyong passion natin sa sports yun ang motivation factor kaya nagpursige kaming mabuo itong PSAA, wika ni Arimado kahapon sa Tabloids Orga­nization in Philippine Sports, Inc. (TOPS) ‘Usapang Sports’ sa PSC Conference Room sa Rizal Memorial Sports Complex (RMSC) sa Malate, Manila. Ang PSAA ay rehistrado sa SEC (Securities and Exchange Commission) kaya makasisiguro na legit ang liga. Magsisimula ang PSAA sa Marso 3 sa Ynares Coliseum sa Pasig City. Higit 20 eskwelahan ang nagpahayag ng interes na maging founding member ng liga, kasama rito ang Xavier School, Marist Academy, St. Claire, Our Lady of Lourdes, La Salle-Zobel at San Beda “Mas maraming teams, mas maganda, but eight to 12 teams ang ideal participants natin para matapos natin ang liga within two to three months,” ani Arimado sa lingguhang sports forum na itinataguyod ng Philippine Sports Commission. Ang grupo ng NAMBRO ang napili ng PSAA na humawak sa technical management at officiating. Nakuha ni Arimado ang Solar Sports bilang partner para sa TV cove­rage ng liga."
1,"MANILA, Philippines — Nalambat ng mga elemento ng Law Enforcement Unit ng Land Transportation Office-National Capital Region (LTO-NCR) ang may 3,510 motorista dahil sa paglabag sa iba’t ibang batas trapiko sa Metro Manila nitong nagdaang Enero 2024. Sa naturang bilang, karamihan ng motoristang nahuli dito ay lumabag sa Republic Act (RA) 4136, o mas kilala bilang Land Transportation and Traffic Code tulad ng hindi pagsusuot ng Seat Belt, hindi pagsusuot ng motorcycle helmet, hindi pagsunod sa Children Safety on Motorcycle Law, pagmamaneho ng lasing, paglabag sa Anti-Distracted Driving Act at pagmamaneho ng sasakyan na hindi pa nakapag-renew ng rehistro sa LTO. Bukod rito, nakahuli rin ng 25 na pasaway na motorista ang mga deputized agents mula naman sa Department of Public Works and Highways (DPWH) habang 193 motorista ang nahuli ng mga police deputized agents. Sinabi ni LTO-NCR Regional Director Roque “Rox” Verzosa II,  patuloy ang kanilang operasyon sa Metro Manila para sa kapakanan at kaligtasan ng mga motorista."
1,"MANILA, Philippines — Gustong ipasagot ni Speaker Ferdinand Martin G. Romualdez sa serbisyo ng Philippine Health Insu­rance Corporation (PhilHealth) ang mga critical diagnostic exams gaya ng x-ray para sa lung cancer, mammography para sa breast cancer, ultra sound at pagbabakuna ng human papillomavirus (HPV) vaccine upang maiwasan ang cervical cancer, at iba pa. Kasabay nito, pina­rerepaso ni Romualdez sa House Committee on Health ang charter ng PhilHealth upang mapaganda ang benepisyong kaloob nito sa mga miyembro. Nais din ni Romualdez na itaas sa 50 porsyento ang babayaran ng PhilHealth sa bill ng pasyente sa ospital at gawing libre ang pagpapa­suri para agad na matukoy ang mga nakamamatay na sakit gaya ng kanser. Layunin anya ng pagrepaso na matugunan ang mga balakid sa pagkamit ng mga Pilipino ng dekalidad na pangangalagang pangkalusugan at matiyak na ang operasyon ng PhilHealth ay nakabatay sa interes ng publiko. Bukod sa paghahanap ng paraan upang maitaas ang benepisyong nakukuha ng mga miyembro, sinabi ni Romualdez na sisilipin din ang investment strategy ng PhilHealth upang matiyak na napakikinabangan ito ng husto. Iginiit niya ang pangangailangan na matugunan ang pangangailangang pangkalusugan ng mga Pilipino."
1,"MANILA, Philippines — Bitbit ang ‘twice-to-beat’ advantage sa quarterfinals, isang panalo lang ang kailangan ng No. 1 Magnolia at No. 4 Phoenix para umabante sa semifinals ng Season 48 PBA Commissioner’s Cup. Lalabanan ng Hotshots ang No. 8 TNT Tropang Giga ngayong alas-8 ng gabi at haharapin ng Fuel Masters ang No. 5 Meralco Bolts sa alas-4 ng hapon sa Philsports Arena sa Pasig City. Tinalo ng Magnolia ang TNT, 110-102, sa pagsisimula ng torneo noong Nobyembre 5 patungo sa paglilista ng 7-0 record. “Alam ng mga players na every time you go to the playoffs, very different atmosphere, iba iyong approach; you go to the next level,” ani Hotshots coach Chito Victolero. Muling aasahan ni Victolero si import Tyler Bey na nagposte ng mga averages na 27.64 points, 14.09 rebounds at 2.18 assists. Nagmula ang Tropang Giga sa 116-96 pagdaig sa Fuel Masters kung saan humakot si import Rahlir Hollis-Jefferson ng 35 points, 11 assists at 9 rebounds para sa pagkopo sa No. 8 spot Ang semis berth din ang target ng Phoenix sa pagsagupa sa Meralco na tinalo nila noong nakaraang Miyerkules, 93-83. Subalit sa kanilang huling laro ay minalas ang Fuel Masters sa Tropang Giga, 96-116 habang wagi ang Bolts sa sibak nang Terrafirma Dyip, 109-102. “Ang maganda lang dito, we just played them a week ago so fresh pa lessons from that game,” ani Phoenix coach Jamike Jarin sa Meralco. “They’re gonna make their adjust_ments, they’re gonna come in also with a different gameplan so it’s gonna be very interesting.”"
1,"NEW YORK — Nagbalik si Jimmy Butler matapos ang seven-game absence para umiskor ng 31 points at tulungan ang Miami Heat na sunugin ang Brooklyn Nets sa overtime, 96-95. Ito ang ikatlong sunod na ratsada ng Heat (24-16). Ipinasok ni Butler (sprained toe) ang dalawang free throws sa huling 11.8 segundo sa extra period habang nagdagdag si Tyler Herro ng 29 points at 11 rebounds at humakot si Bam Adebayo ng 11 points at 20 rebounds. Kumamada si Mikal Bridges ng 26 points sa panig ng Nets (16-23) kasunod ang 23 markers ni Cam Thomas. Ang dalawang free throws ni Bridges sa huling 4.4 segundo ang nagtulak sa Brooklyn sa overtime at kinuha ang five-point lead bago humataw ang Miami ng 8-2 atake para agawin ang unahan. Sa Philadelphia, nagposte si Joel Embiid ng 41 points at 10 rebounds sa 124-115 paggupo ng 76ers (25-13) sa Houston Rockets (19-20). Sa Toronto, naglista si Jayson Tatum ng 19 points at 14 rebounds at umiskor si Jrue Holiday ng season high 22 points sa 105-96 panalo ng Boston Celtics (31-9) sa Raptors (15-25). Sa Dallas, umiskor si Kyrie Irving ng 42 points at may career-high 41 markers si Tim Hardaway Jr. sa 125-120 pagdaig ng Mavericks (24-17) sa New Orleans Pelicans (24-17)."
1,"MANILA, Philippines — Kasado na ang unang laban ni Paris Olympics bound Eumir Felix Marcial sa taong ito sa pagbabalik nito sa professional fight sa Marso. Inihayag ni Marcial sa kanyang social media accounts na sasalang ito sa pro fight sa Marso 16. Wala pang ibinigay na eksaktong detalye kung sino ang makakalaban nito at saan gaganapin ang laban. Kaya naman pukpukan na ang paghahanda ni Marcial para masigurong malinis ang rekord nito sa professional boxing. “Magkita kita po tayong lahat mga idol sa next pro fight ko sa March 16. Let’s go!,” ani Marcial sa kanyang post. Matinding ensayo na ang pinagdadaanan ni Marcial upang mas lalo pang mapataas ang lebel ng laro nito. Kabilang na sa tinututukan ni Marcial ang pagpapabilis sa footwork nito at pagpapalakas sa kanyang atake. Ang kanyang pro fight ay bahagi ng plano bago ito sumabak sa 2024 Olympics na idaraos sa Hulyo sa Paris, France. Sa kasalukuyan, tanging si Marcial pa lamang ang Pinoy boxer ang may tiket na sa Paris Olympics. Nasungkit ni Marcial ang tiket sa Paris Games matapos ang kanyang silver-medal finish sa 19th Asian Games na ginanap sa Hangzhou, China. Target ni Marcial na malampasan ang kanyang bronze-medal finish noong Tokyo Olympics kung saan natalo ito sa semis para magkasya sa tanso. Sa kanyang pro boxing record, may malinis na 4-0 baraha si Marcial. Sumalang sa pro fight si Marcial noong nakaraang taon kung saan tinalo nito si Ricardo Villalba ng Argentina via technical knockout sa San Antonio, Texas. Nauna nang tinalo ni Marcial sina Steven Pichardo, Isiah Hart at Andrew Whitfield."
1,"MANILA, Philippines (Updated 3:51 p.m.) — Patay ang isa habang sugatan naman ang marami pang mananampalatayang Katoliko matapos bumagsak ang bahagi ng ikalawang palapag ng isang simbahan sa San Jose del Monte, Bulacan habang nagdaraos ng misa. Miyerkules ng 7 a.m. nang mangyari ang insidente sa St. Peter Apostle Parish Church sa Brgy. Tungkong Mangga kasabay ng pagdagsa ng nagsisimba para sa ""Ash Wednesday."" Sa ulat ng state-owned PTV4, sinabing isang 83-anyos na ang kumpirmadong nasawi ilang saglit matapos maisugod sa kalapit na pagamutan. Umakyat naman sa 52 katao ang sugatan kaugnay nito. Ibinahagi rin ng ilang netizens ang video ng pagbagsak sa simbahan, kung saan makikitang nagsasaklolohan ang mga kapwa parokyano ng simbahan. Agad namang rumesponde sa insidente ang mga tauhan ng City Disaster Risk Reduction Management Council gaya ng San Jose del Monte City Police Station, Bureau of Fire Protection, City Engineering Office, City Traffic Management - Sidewalk Clearing Operations Group, City Health Office, at City Disaster Risk Reduction Management Office (CDRRMO). 'Second floor gawa sa kahoy' Sa panayam ng dzBB, sinabi ni SJDM City Disaster Risk Reduction Management Office head Gina Ayson na minor injuries, pasa at pananakit ng balikat ang itinamo ng mga nagsisimba. ""'Yung second floor po na 'yun, made of wood. Kaya medyo bumigay po siya dahil na rin siguro sa bigat ng mga nagsisimba ngayong umaga na ito,"" paliwanag ni Ayson. ""Medyo marami po talagang tao. Sabay po siya eh sa pila po ng pagpapahid ng abo. Kaya po talagang dumagsa 'yung tao."" Mananatiling sarado sa ngayon ang simbahan hangga't hindi pa natatasa ng mga otoridad ang kalagayan ng simbahan. Sinasabing may katandaan na rin ang bahay sambahan bago mangyari ang pagbagsak. Personal namang tinugo ni SJCM Mayor Arthur Robes ang pinangyarihan ng pagguho habang pinag-iingat ang lahat. ""Ipinagagamot din po natin ang mga kababayan nating nasugatan at naapektuhan dahil sa pangyayaring ito,"" ani Robes. ""Mag-uupdate po tayo at magbibigay ng buong detalye maya maya lamang."""
1,"Natitiyak naming sobrang saya ng Wintle family ng asawa ni Iza Calzado na si Ben sa back-to-back na binyagan ng anak nila na Iza na si Deia at kay Bianca King na si Sadie Harlow. Kapatid ni Ben Wintle ang asawa ni Bianca na si Ralph, at nagbakasyon dito sa Pilipinas ang pamilya nina Ben at Ralph na naka-base sa United Kingdom. Magkakasama silang nag-celebrate ng Pasko sa Boracay, at kahapon, Jan. 13, ay bininyagan sina Deia Amihan at Sadie Harlow sa St. Andrew the Apostle Parish Church sa Makati. Pinabinyagan na muna nina Iza at Ben si Baby Deia bago nito i-celebrate ang first birthday niya sa Jan. 26. Si Father Tito Caluag na malapit kina Iza ang nagbinyag sa dalawang bagets na dinaluhan ng buong pamilya at malalapit na kaibigan. Ang dating Vice President Leni Robredo ang isa sa ninang kay Baby Deia at ang iba pang malalapit na kaibigan ng mag-asawang Ben at Iza na sina Cheska Inigo, Lyn Pinagu, Pam Quinones, Culver at Debbie Padilla, Katrina Holigores at iba pa nilang non-showbiz friends. Sobrang cute nina Baby Deia at Sadie sa pictures, pero nakakatuwa ang pagiging masayahin nitong anak nina Iza at Ben. Lahat na kuha sa mga litrato ay ngiting-ngiti ito. Nakitaan naman daw talaga ni Iza na mukhang magsu-showbiz din si Baby Deia, dahil sobrang charming nito. “Alam na! Hindi mapagkakaila, Calzado ‘yan!” bulalas ni Iza. Ogie, handa na sa kasal ng anak Ang ganda ng concept ng Valentine concert nina Ogie Alcasid at Odette Quezada ang title ay Love Q&A. Gaganapin ito sa Newport Performing Arts Theater sa Feb. 14 at 15. Pero magkakaroon muna sila ng pre-Valentine show sa Nustar Convention Center, Cebu City sa Feb. 13. Si Ogie ang excited at kinikilig dahil si Odette ang isa tsa initingala niya sa music industry, dahil isa raw sa kinalakihan niya ang mga awiting likha ng magaling singer/songwriter. “Her music is part of my childhood. So, to do something like that a show with her, super exciting. For me, it’s a thrill for me,” pakli ni Ogie nang nakatsikahan namin nung Biyernes sa Vanilla Café, Quezon City. “Nakakatuwa kasi songwriter siya e. So meron kaming… ka-kindred spirit ko siya kumbaga. Parang nakaka-identify ako dun sa ginawa niya. “She said to me that she was excited to do a concert with me. And of course, sobra akong kinikilig,” napangiting pahayag ni Ogie. Isa sa nakatsikahan namin kay Ogie ay ang tungkol sa mga anak niya. Nagugulat daw siyang papasok na sa Junior High si Nate. Kinumusta na rin namin si Ogie tungkol sa anak niyang si Leila na seryoso na sa relasyon nila ng rapper na si Curtismith. Napag-usapan naman daw nila itong mag-ama, sabi ni Ogie. “Nitong January, nagkasama kami sa beach and we had a good discussion,” pakli ni Ogie Alcasid. “I can see that she’s very happy. I can see also that her boyfriend really takes care of her. “Iba ‘yung sigla niya ngayon. So, I’m happy that she’s fine… and that they’re both happy.” Handa naman daw siya kung sakaling pakasal ang dalawa. Hindi pa naman daw siya sinasabihan, pero minsan ay napapag-usapan daw nila. “Si Leila, may mga binabanggit siya na if ever gusto niya sa lugar na ‘yun, ang reception… If ever, meron siyang iniisip na kung ilan lang ang iimbitahin. Meron siyang nababanggit na ganun,” dagdag na kuwento sa amin ni Ogie. Wala naman daw siyang ideya kung pinag-uusapan na ng dalawa, pero kung sakaling magpaalam na raw sa kanya, nakahanda naman daw siya. “I’m ready for anything. “She has a promise ring, meron na palang ganun ngayon? Promise ring… I don’t know what that means. Lagi naman niya suot ‘yun. “I can see that my daughter is very happy. That’s enough for me. They’re good for each other. I can see that, and I can safely say that, they are very supportive with each other,’” sabi pa ng OPM icon tungkol sa lovelife ng anak na panganay sa dating misis na si Michelle van Eimeren."
